Accelerometer sample rate = 119.00 Hz
Gyroscope sample rate = 119.00 Hz

aX:-0.950,aY:0.004,aZ:-0.304,gX:0.000,gY:4.211,gZ:-1.953
aX:-0.946,aY:-0.023,aZ:-0.281,gX:-0.427,gY:5.249,gZ:-0.732
aX:-0.929,aY:-0.024,aZ:-0.257,gX:-0.122,gY:4.517,gZ:-1.587
aX:-0.933,aY:-0.024,aZ:-0.276,gX:0.000,gY:1.953,gZ:-1.953
aX:-0.950,aY:-0.025,aZ:-0.297,gX:-1.892,gY:-0.549,gZ:-2.747
aX:-0.967,aY:-0.036,aZ:-0.292,gX:-1.770,gY:-0.610,gZ:-3.235
aX:-0.980,aY:-0.040,aZ:-0.296,gX:-2.808,gY:-0.122,gZ:-3.052
aX:-0.979,aY:-0.025,aZ:-0.296,gX:-4.761,gY:0.488,gZ:-2.197
aX:-0.976,aY:-0.013,aZ:-0.305,gX:-4.517,gY:0.610,gZ:-0.610
aX:-0.967,aY:-0.010,aZ:-0.310,gX:-2.869,gY:0.549,gZ:-0.366
aX:-0.961,aY:-0.011,aZ:-0.297,gX:-2.136,gY:0.854,gZ:-1.282
aX:-0.967,aY:-0.012,aZ:-0.295,gX:-1.221,gY:0.793,gZ:-1.709
aX:-0.967,aY:-0.016,aZ:-0.297,gX:-1.038,gY:0.732,gZ:-2.197
aX:-0.958,aY:-0.020,aZ:-0.301,gX:-2.258,gY:0.000,gZ:-2.563
aX:-0.955,aY:-0.013,aZ:-0.294,gX:-2.625,gY:0.183,gZ:-2.319
aX:-0.966,aY:-0.009,aZ:-0.282,gX:-4.456,gY:0.854,gZ:-2.136
aX:-0.980,aY:-0.004,aZ:-0.280,gX:-6.470,gY:0.977,gZ:-2.258
aX:-0.980,aY:0.003,aZ:-0.282,gX:-5.981,gY:1.709,gZ:-2.319
aX:-0.969,aY:0.014,aZ:-0.286,gX:-5.737,gY:2.319,gZ:-2.441
aX:-0.962,aY:0.030,aZ:-0.282,gX:-5.310,gY:3.723,gZ:-2.197
aX:-0.963,aY:0.041,aZ:-0.288,gX:-3.723,gY:4.761,gZ:-1.465
aX:-0.960,aY:0.047,aZ:-0.295,gX:-3.174,gY:4.333,gZ:-1.343
aX:-0.950,aY:0.042,aZ:-0.294,gX:-2.869,gY:3.601,gZ:-0.488
aX:-0.964,aY:0.028,aZ:-0.297,gX:-1.343,gY:2.258,gZ:1.343
aX:-0.960,aY:0.008,aZ:-0.295,gX:-1.587,gY:2.136,gZ:1.526
aX:-0.964,aY:-0.002,aZ:-0.290,gX:-2.808,gY:2.319,gZ:0.732
aX:-0.960,aY:-0.001,aZ:-0.291,gX:-2.869,gY:1.953,gZ:0.366
aX:-0.959,aY:0.002,aZ:-0.301,gX:-3.357,gY:0.488,gZ:0.488
aX:-0.954,aY:0.005,aZ:-0.299,gX:-3.235,gY:0.061,gZ:0.488
aX:-0.955,aY:0.008,aZ:-0.290,gX:-2.136,gY:0.793,gZ:0.488
aX:-0.954,aY:0.017,aZ:-0.287,gX:-1.831,gY:0.488,gZ:0.610
aX:-0.959,aY:0.023,aZ:-0.292,gX:-2.502,gY:-1.648,gZ:0.977
aX:-0.963,aY:0.021,aZ:-0.289,gX:-1.892,gY:-2.502,gZ:1.343
aX:-0.966,aY:0.014,aZ:-0.283,gX:-1.892,gY:-3.235,gZ:1.587
aX:-0.971,aY:0.002,aZ:-0.283,gX:-3.662,gY:-3.906,gZ:1.465
aX:-0.971,aY:-0.004,aZ:-0.276,gX:-3.296,gY:-3.723,gZ:1.343
aX:-0.961,aY:-0.002,aZ:-0.276,gX:-3.113,gY:-3.418,gZ:1.404
aX:-0.954,aY:-0.001,aZ:-0.285,gX:-3.174,gY:-3.784,gZ:2.075
aX:-0.962,aY:-0.001,aZ:-0.290,gX:-3.052,gY:-4.456,gZ:2.441
aX:-0.970,aY:-0.003,aZ:-0.290,gX:-2.258,gY:-4.089,gZ:2.197
aX:-0.968,aY:-0.001,aZ:-0.285,gX:-2.197,gY:-3.052,gZ:1.160
aX:-0.960,aY:0.000,aZ:-0.295,gX:-1.709,gY:-2.991,gZ:0.916
aX:-0.958,aY:-0.000,aZ:-0.302,gX:-1.526,gY:-3.540,gZ:0.916
aX:-0.960,aY:-0.005,aZ:-0.299,gX:-1.465,gY:-3.052,gZ:1.038
aX:-0.960,aY:-0.013,aZ:-0.297,gX:-1.770,gY:-2.747,gZ:1.099
aX:-0.961,aY:-0.017,aZ:-0.297,gX:-2.258,gY:-3.296,gZ:1.343
aX:-0.960,aY:-0.021,aZ:-0.298,gX:-2.808,gY:-4.456,gZ:1.770
aX:-0.960,aY:-0.022,aZ:-0.300,gX:-3.113,gY:-5.066,gZ:1.770
aX:-0.961,aY:-0.023,aZ:-0.308,gX:-3.906,gY:-5.249,gZ:1.770
aX:-0.970,aY:-0.026,aZ:-0.310,gX:-4.883,gY:-4.456,gZ:1.282
aX:-0.970,aY:-0.026,aZ:-0.311,gX:-4.700,gY:-2.319,gZ:0.671
aX:-0.959,aY:-0.025,aZ:-0.313,gX:-4.578,gY:-0.183,gZ:0.061
aX:-0.953,aY:-0.020,aZ:-0.314,gX:-4.456,gY:0.977,gZ:-0.305
aX:-0.949,aY:-0.014,aZ:-0.307,gX:-3.296,gY:0.671,gZ:-0.732
aX:-0.952,aY:-0.007,aZ:-0.303,gX:-3.113,gY:-1.221,gZ:-0.854
aX:-0.953,aY:-0.003,aZ:-0.310,gX:-2.869,gY:-2.502,gZ:-1.221
aX:-0.960,aY:-0.000,aZ:-0.316,gX:-3.052,gY:-3.052,gZ:-1.038
aX:-0.956,aY:0.005,aZ:-0.320,gX:-2.991,gY:-2.075,gZ:-0.488
aX:-0.952,aY:0.006,aZ:-0.323,gX:-2.991,gY:-1.221,gZ:0.305
aX:-0.954,aY:0.007,aZ:-0.321,gX:-2.625,gY:-0.671,gZ:0.854
aX:-0.956,aY:0.006,aZ:-0.321,gX:-2.075,gY:-0.366,gZ:0.854
aX:-0.955,aY:0.005,aZ:-0.321,gX:-1.892,gY:0.305,gZ:0.549
aX:-0.953,aY:0.004,aZ:-0.321,gX:-1.099,gY:0.977,gZ:0.244
aX:-0.951,aY:0.002,aZ:-0.317,gX:-0.427,gY:0.793,gZ:0.305
aX:-0.951,aY:0.005,aZ:-0.315,gX:-0.549,gY:-0.061,gZ:0.244
aX:-0.956,aY:0.006,aZ:-0.321,gX:-0.977,gY:-0.854,gZ:0.244
aX:-0.958,aY:0.005,aZ:-0.329,gX:-1.160,gY:-1.221,gZ:0.671
aX:-0.956,aY:0.000,aZ:-0.326,gX:-0.671,gY:-0.122,gZ:0.488
aX:-0.956,aY:-0.001,aZ:-0.319,gX:-0.305,gY:1.282,gZ:0.366
aX:-0.958,aY:-0.003,aZ:-0.311,gX:-0.061,gY:1.221,gZ:0.061
aX:-0.959,aY:-0.001,aZ:-0.304,gX:-0.122,gY:0.000,gZ:-0.305
aX:-0.951,aY:-0.001,aZ:-0.300,gX:-0.671,gY:-1.282,gZ:-0.427
aX:-0.951,aY:-0.002,aZ:-0.303,gX:-1.648,gY:-2.319,gZ:0.061
aX:-0.957,aY:-0.008,aZ:-0.314,gX:-1.587,gY:-2.930,gZ:0.549
aX:-0.958,aY:-0.011,aZ:-0.321,gX:-1.587,gY:-2.991,gZ:0.549
aX:-0.957,aY:-0.012,aZ:-0.320,gX:-1.221,gY:-2.258,gZ:0.610
aX:-0.954,aY:-0.008,aZ:-0.323,gX:-1.099,gY:-1.526,gZ:0.366
aX:-0.955,aY:-0.009,aZ:-0.322,gX:-1.587,gY:-1.099,gZ:0.305
